0.964705882,3.005669169,,,
2.006372549,4.008124254,4,,0.759667845
3.056862745,22.92419625,23,,
4.122058824,68.90254987,69,,
5.145098039,152.6945475,452,,
6.158333333,241.18647,241,,
7.212745098,499.4930063,500,,
8.211764706,482.8625565,,,
9.224019608,233.1562485,,,
10.23627451,112.5824222,,,
11.25931373,78.89669729,,,
12.25539216,68.90254987,,,
